,split,queries_ratio,support,mape,rmse,mae,r2
166,9.0,0.8000000000000002,69.0,0.015,0.406,0.276,0.998
167,9.0,0.8500000000000002,69.0,0.016,0.395,0.28,0.998
168,9.0,0.9000000000000002,69.0,0.015,0.393,0.268,0.998
169,9.0,0.9500000000000003,69.0,0.015,0.392,0.278,0.998
170,9.0,1.0000000000000002,69.0,0.015,0.401,0.266,0.998
171,10.0,0.1,69.0,0.048,1.636,1.121,0.974
172,10.0,0.15000000000000002,69.0,0.043,1.249,0.889,0.985
173,10.0,0.2,69.0,0.04,1.148,0.818,0.987
174,10.0,0.25,69.0,0.033,0.923,0.648,0.992
175,10.0,0.3,69.0,0.029,0.691,0.508,0.995
176,10.0,0.35,69.0,0.017,0.467,0.368,0.998
177,10.0,0.39999999999999997,69.0,0.019,0.478,0.381,0.998
178,10.0,0.44999999999999996,69.0,0.019,0.463,0.377,0.998
179,10.0,0.49999999999999994,69.0,0.019,0.471,0.381,0.998
180,10.0,0.5499999999999999,69.0,0.017,0.445,0.349,0.998
181,10.0,0.6,69.0,0.019,0.452,0.365,0.998
182,10.0,0.65,69.0,0.018,0.429,0.35,0.998
183,10.0,0.7000000000000001,69.0,0.018,0.436,0.359,0.998
184,10.0,0.7500000000000001,69.0,0.018,0.428,0.351,0.998
185,10.0,0.8000000000000002,69.0,0.016,0.401,0.324,0.998
186,10.0,0.8500000000000002,69.0,0.016,0.42,0.333,0.998
187,10.0,0.9000000000000002,69.0,0.014,0.408,0.31,0.998
188,10.0,0.9500000000000003,69.0,0.014,0.398,0.308,0.998
189,10.0,1.0000000000000002,69.0,0.014,0.399,0.298,0.998
