,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.057,2.106,1.341,0.956
1,1.0,0.15000000000000002,70.0,0.056,1.463,1.097,0.979
2,1.0,0.2,70.0,0.039,1.09,0.849,0.988
3,1.0,0.25,70.0,0.036,0.84,0.665,0.993
4,1.0,0.3,70.0,0.031,0.74,0.561,0.995
5,1.0,0.35,70.0,0.033,0.768,0.587,0.994
6,1.0,0.39999999999999997,70.0,0.025,0.655,0.488,0.996
7,1.0,0.44999999999999996,70.0,0.026,0.664,0.498,0.996
8,1.0,0.49999999999999994,70.0,0.019,0.565,0.417,0.997
9,1.0,0.5499999999999999,70.0,0.02,0.586,0.426,0.997
10,1.0,0.6,70.0,0.018,0.546,0.38,0.997
11,1.0,0.65,70.0,0.02,0.593,0.421,0.997
12,1.0,0.7000000000000001,70.0,0.018,0.584,0.404,0.997
13,1.0,0.7500000000000001,70.0,0.017,0.564,0.39,0.997
14,1.0,0.8000000000000002,70.0,0.017,0.543,0.387,0.997
15,1.0,0.8500000000000002,70.0,0.017,0.543,0.387,0.997
16,1.0,0.9000000000000002,70.0,0.018,0.54,0.396,0.997
17,1.0,0.9500000000000003,70.0,0.017,0.552,0.398,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.542,0.394,0.997
19,2.0,0.1,69.0,0.044,1.627,1.018,0.969
20,2.0,0.15000000000000002,69.0,0.041,1.164,0.834,0.984
21,2.0,0.2,69.0,0.036,0.971,0.674,0.989
22,2.0,0.25,69.0,0.031,0.838,0.59,0.992
23,2.0,0.3,69.0,0.028,0.726,0.538,0.994
24,2.0,0.35,69.0,0.027,0.642,0.48,0.995
25,2.0,0.39999999999999997,69.0,0.025,0.55,0.436,0.997
26,2.0,0.44999999999999996,69.0,0.025,0.53,0.427,0.997
27,2.0,0.49999999999999994,69.0,0.023,0.492,0.385,0.997
28,2.0,0.5499999999999999,69.0,0.023,0.506,0.398,0.997
29,2.0,0.6,69.0,0.024,0.515,0.401,0.997
30,2.0,0.65,69.0,0.022,0.501,0.378,0.997
31,2.0,0.7000000000000001,69.0,0.018,0.444,0.33,0.998
32,2.0,0.7500000000000001,69.0,0.018,0.431,0.317,0.998
33,2.0,0.8000000000000002,69.0,0.016,0.408,0.287,0.998
34,2.0,0.8500000000000002,69.0,0.015,0.417,0.291,0.998
35,2.0,0.9000000000000002,69.0,0.017,0.431,0.302,0.998
36,2.0,0.9500000000000003,69.0,0.014,0.38,0.27,0.998
37,2.0,1.0000000000000002,69.0,0.012,0.357,0.243,0.999
38,3.0,0.1,69.0,0.042,1.541,1.049,0.974
39,3.0,0.15000000000000002,69.0,0.041,1.372,0.95,0.979
40,3.0,0.2,69.0,0.041,1.386,0.935,0.979
41,3.0,0.25,69.0,0.037,1.122,0.797,0.986
42,3.0,0.3,69.0,0.035,1.013,0.746,0.989
43,3.0,0.35,69.0,0.03,0.794,0.611,0.993
44,3.0,0.39999999999999997,69.0,0.032,0.863,0.626,0.992
45,3.0,0.44999999999999996,69.0,0.027,0.776,0.538,0.993
46,3.0,0.49999999999999994,69.0,0.027,0.723,0.531,0.994
47,3.0,0.5499999999999999,69.0,0.025,0.682,0.494,0.995
48,3.0,0.6,69.0,0.025,0.681,0.481,0.995
