,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.071,2.372,1.634,0.944
1,1.0,0.15000000000000002,70.0,0.048,1.656,1.125,0.973
2,1.0,0.2,70.0,0.038,1.336,0.911,0.982
3,1.0,0.25,70.0,0.034,1.108,0.756,0.988
4,1.0,0.3,70.0,0.033,1.022,0.712,0.99
5,1.0,0.35,70.0,0.027,0.88,0.589,0.992
6,1.0,0.39999999999999997,70.0,0.027,0.739,0.542,0.995
7,1.0,0.44999999999999996,70.0,0.025,0.724,0.516,0.995
8,1.0,0.49999999999999994,70.0,0.023,0.593,0.438,0.997
9,1.0,0.5499999999999999,70.0,0.024,0.633,0.471,0.996
10,1.0,0.6,70.0,0.023,0.614,0.459,0.996
11,1.0,0.65,70.0,0.019,0.601,0.424,0.996
12,1.0,0.7000000000000001,70.0,0.02,0.582,0.42,0.997
13,1.0,0.7500000000000001,70.0,0.019,0.557,0.408,0.997
14,1.0,0.8000000000000002,70.0,0.017,0.565,0.389,0.997
15,1.0,0.8500000000000002,70.0,0.017,0.566,0.397,0.997
16,1.0,0.9000000000000002,70.0,0.017,0.555,0.392,0.997
17,1.0,0.9500000000000003,70.0,0.017,0.545,0.381,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.575,0.396,0.997
19,2.0,0.1,69.0,0.041,1.669,0.947,0.968
20,2.0,0.15000000000000002,69.0,0.039,1.074,0.708,0.987
21,2.0,0.2,69.0,0.03,0.929,0.62,0.99
22,2.0,0.25,69.0,0.028,0.804,0.559,0.993
23,2.0,0.3,69.0,0.027,0.784,0.524,0.993
24,2.0,0.35,69.0,0.024,0.621,0.43,0.996
25,2.0,0.39999999999999997,69.0,0.024,0.67,0.442,0.995
26,2.0,0.44999999999999996,69.0,0.024,0.639,0.44,0.995
27,2.0,0.49999999999999994,69.0,0.024,0.577,0.439,0.996
28,2.0,0.5499999999999999,69.0,0.024,0.527,0.411,0.997
29,2.0,0.6,69.0,0.022,0.514,0.392,0.997
30,2.0,0.65,69.0,0.019,0.478,0.355,0.997
31,2.0,0.7000000000000001,69.0,0.018,0.484,0.34,0.997
32,2.0,0.7500000000000001,69.0,0.018,0.463,0.34,0.998
33,2.0,0.8000000000000002,69.0,0.017,0.477,0.327,0.997
34,2.0,0.8500000000000002,69.0,0.014,0.42,0.282,0.998
35,2.0,0.9000000000000002,69.0,0.012,0.378,0.259,0.998
36,2.0,0.9500000000000003,69.0,0.014,0.388,0.272,0.998
37,2.0,1.0000000000000002,69.0,0.012,0.388,0.266,0.998
38,3.0,0.1,69.0,0.053,1.838,1.28,0.963
39,3.0,0.15000000000000002,69.0,0.051,1.541,1.088,0.974
40,3.0,0.2,69.0,0.04,1.371,0.914,0.979
41,3.0,0.25,69.0,0.039,1.387,0.894,0.979
42,3.0,0.3,69.0,0.036,1.216,0.793,0.984
43,3.0,0.35,69.0,0.03,0.896,0.614,0.991
44,3.0,0.39999999999999997,69.0,0.026,0.613,0.499,0.996
45,3.0,0.44999999999999996,69.0,0.023,0.556,0.45,0.997
46,3.0,0.49999999999999994,69.0,0.024,0.605,0.477,0.996
47,3.0,0.5499999999999999,69.0,0.02,0.531,0.41,0.997
48,3.0,0.6,69.0,0.023,0.621,0.456,0.996
49,3.0,0.65,69.0,0.02,0.569,0.415,0.996
50,3.0,0.7000000000000001,69.0,0.019,0.551,0.386,0.997
51,3.0,0.7500000000000001,69.0,0.017,0.511,0.364,0.997
52,3.0,0.8000000000000002,69.0,0.017,0.523,0.354,0.997
