,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.064,2.076,1.54,0.957
1,1.0,0.15000000000000002,70.0,0.058,1.751,1.286,0.97
2,1.0,0.2,70.0,0.05,1.339,1.015,0.982
3,1.0,0.25,70.0,0.036,1.085,0.816,0.988
4,1.0,0.3,70.0,0.032,0.944,0.686,0.991
5,1.0,0.35,70.0,0.031,0.928,0.671,0.991
6,1.0,0.39999999999999997,70.0,0.028,0.888,0.603,0.992
7,1.0,0.44999999999999996,70.0,0.024,0.706,0.524,0.995
8,1.0,0.49999999999999994,70.0,0.023,0.605,0.472,0.996
9,1.0,0.5499999999999999,70.0,0.022,0.595,0.456,0.997
10,1.0,0.6,70.0,0.019,0.594,0.427,0.997
11,1.0,0.65,70.0,0.02,0.566,0.421,0.997
12,1.0,0.7000000000000001,70.0,0.019,0.583,0.426,0.997
13,1.0,0.7500000000000001,70.0,0.017,0.553,0.388,0.997
14,1.0,0.8000000000000002,70.0,0.018,0.545,0.394,0.997
15,1.0,0.8500000000000002,70.0,0.018,0.552,0.404,0.997
16,1.0,0.9000000000000002,70.0,0.018,0.544,0.401,0.997
17,1.0,0.9500000000000003,70.0,0.017,0.547,0.396,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.558,0.391,0.997
19,2.0,0.1,69.0,0.055,2.759,1.475,0.912
20,2.0,0.15000000000000002,69.0,0.053,2.274,1.199,0.94
21,2.0,0.2,69.0,0.042,1.592,0.885,0.971
22,2.0,0.25,69.0,0.031,1.058,0.661,0.987
23,2.0,0.3,69.0,0.032,0.968,0.637,0.989
24,2.0,0.35,69.0,0.03,0.855,0.575,0.992
25,2.0,0.39999999999999997,69.0,0.028,0.767,0.544,0.993
26,2.0,0.44999999999999996,69.0,0.024,0.675,0.458,0.995
27,2.0,0.49999999999999994,69.0,0.023,0.706,0.425,0.994
28,2.0,0.5499999999999999,69.0,0.027,0.676,0.468,0.995
29,2.0,0.6,69.0,0.019,0.473,0.35,0.997
30,2.0,0.65,69.0,0.018,0.446,0.327,0.998
31,2.0,0.7000000000000001,69.0,0.016,0.461,0.32,0.998
32,2.0,0.7500000000000001,69.0,0.015,0.455,0.307,0.998
33,2.0,0.8000000000000002,69.0,0.016,0.461,0.315,0.998
34,2.0,0.8500000000000002,69.0,0.017,0.457,0.32,0.998
35,2.0,0.9000000000000002,69.0,0.015,0.417,0.293,0.998
36,2.0,0.9500000000000003,69.0,0.015,0.422,0.291,0.998
37,2.0,1.0000000000000002,69.0,0.014,0.398,0.272,0.998
38,3.0,0.1,69.0,0.045,1.632,1.084,0.971
39,3.0,0.15000000000000002,69.0,0.039,1.28,0.933,0.982
40,3.0,0.2,69.0,0.036,1.212,0.839,0.984
41,3.0,0.25,69.0,0.032,1.041,0.719,0.988
42,3.0,0.3,69.0,0.03,0.901,0.639,0.991
43,3.0,0.35,69.0,0.032,0.912,0.633,0.991
44,3.0,0.39999999999999997,69.0,0.03,0.845,0.599,0.992
45,3.0,0.44999999999999996,69.0,0.026,0.725,0.513,0.994
46,3.0,0.49999999999999994,69.0,0.028,0.74,0.522,0.994
47,3.0,0.5499999999999999,69.0,0.024,0.587,0.466,0.996
48,3.0,0.6,69.0,0.019,0.529,0.391,0.997
49,3.0,0.65,69.0,0.017,0.524,0.359,0.997
50,3.0,0.7000000000000001,69.0,0.017,0.511,0.37,0.997
51,3.0,0.7500000000000001,69.0,0.016,0.486,0.34,0.997
52,3.0,0.8000000000000002,69.0,0.017,0.475,0.355,0.998
53,3.0,0.8500000000000002,69.0,0.018,0.519,0.38,0.997
54,3.0,0.9000000000000002,69.0,0.016,0.494,0.346,0.997
55,3.0,0.9500000000000003,69.0,0.015,0.477,0.341,0.997
56,3.0,1.0000000000000002,69.0,0.015,0.485,0.341,0.997
57,4.0,0.1,69.0,0.051,1.467,0.903,0.979
58,4.0,0.15000000000000002,69.0,0.061,1.603,0.922,0.975
59,4.0,0.2,69.0,0.041,1.024,0.658,0.99
60,4.0,0.25,69.0,0.049,1.175,0.705,0.986
61,4.0,0.3,69.0,0.042,1.012,0.576,0.99
62,4.0,0.35,69.0,0.032,0.693,0.517,0.995
63,4.0,0.39999999999999997,69.0,0.026,0.601,0.447,0.996
64,4.0,0.44999999999999996,69.0,0.027,0.605,0.449,0.996
65,4.0,0.49999999999999994,69.0,0.029,0.626,0.473,0.996
66,4.0,0.5499999999999999,69.0,0.022,0.527,0.389,0.997
67,4.0,0.6,69.0,0.019,0.462,0.34,0.998
68,4.0,0.65,69.0,0.02,0.493,0.357,0.998
69,4.0,0.7000000000000001,69.0,0.021,0.517,0.372,0.997
70,4.0,0.7500000000000001,69.0,0.02,0.475,0.341,0.998
71,4.0,0.8000000000000002,69.0,0.018,0.44,0.32,0.998
72,4.0,0.8500000000000002,69.0,0.018,0.46,0.319,0.998
73,4.0,0.9000000000000002,69.0,0.018,0.445,0.32,0.998
74,4.0,0.9500000000000003,69.0,0.015,0.429,0.282,0.998
75,4.0,1.0000000000000002,69.0,0.018,0.455,0.324,0.998
76,5.0,0.1,69.0,0.06,2.265,1.64,0.945
77,5.0,0.15000000000000002,69.0,0.053,1.755,1.294,0.967
78,5.0,0.2,69.0,0.041,1.154,0.878,0.986
79,5.0,0.25,69.0,0.04,1.133,0.802,0.986
80,5.0,0.3,69.0,0.032,1.073,0.727,0.988
81,5.0,0.35,69.0,0.026,0.875,0.55,0.992
82,5.0,0.39999999999999997,69.0,0.024,0.711,0.492,0.995
83,5.0,0.44999999999999996,69.0,0.022,0.672,0.459,0.995
84,5.0,0.49999999999999994,69.0,0.022,0.659,0.446,0.995
85,5.0,0.5499999999999999,69.0,0.02,0.616,0.424,0.996
86,5.0,0.6,69.0,0.02,0.613,0.426,0.996
87,5.0,0.65,69.0,0.018,0.576,0.406,0.996
88,5.0,0.7000000000000001,69.0,0.018,0.6,0.409,0.996
89,5.0,0.7500000000000001,69.0,0.016,0.541,0.389,0.997
90,5.0,0.8000000000000002,69.0,0.015,0.533,0.356,0.997
91,5.0,0.8500000000000002,69.0,0.016,0.555,0.384,0.997
92,5.0,0.9000000000000002,69.0,0.014,0.532,0.357,0.997
93,5.0,0.9500000000000003,69.0,0.014,0.512,0.345,0.997
94,5.0,1.0000000000000002,69.0,0.015,0.541,0.359,0.997
95,6.0,0.1,69.0,0.047,1.657,1.12,0.973
96,6.0,0.15000000000000002,69.0,0.035,1.213,0.8,0.985
97,6.0,0.2,69.0,0.036,1.089,0.747,0.988
98,6.0,0.25,69.0,0.031,0.909,0.636,0.992
99,6.0,0.3,69.0,0.026,0.829,0.567,0.993
100,6.0,0.35,69.0,0.02,0.668,0.426,0.996
101,6.0,0.39999999999999997,69.0,0.022,0.619,0.433,0.996
102,6.0,0.44999999999999996,69.0,0.019,0.513,0.384,0.997
103,6.0,0.49999999999999994,69.0,0.017,0.499,0.356,0.998
104,6.0,0.5499999999999999,69.0,0.019,0.535,0.382,0.997
