,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.079,2.35,1.595,0.945
1,1.0,0.15000000000000002,70.0,0.075,2.065,1.257,0.958
2,1.0,0.2,70.0,0.04,1.378,0.891,0.981
3,1.0,0.25,70.0,0.033,1.073,0.724,0.989
4,1.0,0.3,70.0,0.028,1.047,0.664,0.989
5,1.0,0.35,70.0,0.026,0.981,0.612,0.99
6,1.0,0.39999999999999997,70.0,0.025,0.943,0.594,0.991
7,1.0,0.44999999999999996,70.0,0.025,0.873,0.55,0.992
8,1.0,0.49999999999999994,70.0,0.024,0.896,0.549,0.992
9,1.0,0.5499999999999999,70.0,0.023,0.853,0.527,0.993
10,1.0,0.6,70.0,0.021,0.879,0.496,0.992
11,1.0,0.65,70.0,0.019,0.894,0.469,0.992
12,1.0,0.7000000000000001,70.0,0.019,0.906,0.469,0.992
13,1.0,0.7500000000000001,70.0,0.02,0.889,0.485,0.992
14,1.0,0.8000000000000002,70.0,0.019,0.817,0.456,0.993
15,1.0,0.8500000000000002,70.0,0.018,0.818,0.451,0.993
16,1.0,0.9000000000000002,70.0,0.019,0.84,0.475,0.993
17,1.0,0.9500000000000003,70.0,0.019,0.85,0.469,0.993
18,1.0,1.0000000000000002,70.0,0.019,0.839,0.47,0.993
19,2.0,0.1,69.0,0.052,1.909,1.166,0.958
20,2.0,0.15000000000000002,69.0,0.05,1.255,0.886,0.982
21,2.0,0.2,69.0,0.038,1.21,0.794,0.983
22,2.0,0.25,69.0,0.03,0.946,0.592,0.99
23,2.0,0.3,69.0,0.032,0.938,0.608,0.99
24,2.0,0.35,69.0,0.031,0.879,0.575,0.991
25,2.0,0.39999999999999997,69.0,0.03,0.899,0.546,0.991
26,2.0,0.44999999999999996,69.0,0.026,0.86,0.495,0.991
27,2.0,0.49999999999999994,69.0,0.025,0.835,0.49,0.992
28,2.0,0.5499999999999999,69.0,0.023,0.871,0.473,0.991
29,2.0,0.6,69.0,0.023,0.805,0.45,0.993
30,2.0,0.65,69.0,0.022,0.796,0.443,0.993
31,2.0,0.7000000000000001,69.0,0.02,0.774,0.412,0.993
32,2.0,0.7500000000000001,69.0,0.02,0.775,0.409,0.993
33,2.0,0.8000000000000002,69.0,0.018,0.718,0.371,0.994
34,2.0,0.8500000000000002,69.0,0.017,0.702,0.353,0.994
35,2.0,0.9000000000000002,69.0,0.016,0.709,0.341,0.994
36,2.0,0.9500000000000003,69.0,0.016,0.748,0.36,0.994
37,2.0,1.0000000000000002,69.0,0.016,0.665,0.351,0.995
38,3.0,0.1,69.0,0.055,2.084,1.438,0.952
39,3.0,0.15000000000000002,69.0,0.051,1.633,1.165,0.971
40,3.0,0.2,69.0,0.043,1.391,0.986,0.979
41,3.0,0.25,69.0,0.038,1.226,0.846,0.983
42,3.0,0.3,69.0,0.04,1.294,0.886,0.981
43,3.0,0.35,69.0,0.04,1.177,0.849,0.985
44,3.0,0.39999999999999997,69.0,0.033,1.105,0.75,0.987
45,3.0,0.44999999999999996,69.0,0.03,1.044,0.67,0.988
46,3.0,0.49999999999999994,69.0,0.029,0.97,0.614,0.99
47,3.0,0.5499999999999999,69.0,0.025,0.932,0.562,0.99
48,3.0,0.6,69.0,0.023,0.918,0.526,0.991
49,3.0,0.65,69.0,0.023,0.863,0.521,0.992
50,3.0,0.7000000000000001,69.0,0.02,0.802,0.465,0.993
51,3.0,0.7500000000000001,69.0,0.021,0.843,0.494,0.992
52,3.0,0.8000000000000002,69.0,0.019,0.738,0.44,0.994
