,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.059,1.739,1.276,0.97
1,1.0,0.15000000000000002,70.0,0.045,1.292,0.918,0.983
2,1.0,0.2,70.0,0.04,1.085,0.837,0.988
3,1.0,0.25,70.0,0.034,0.893,0.666,0.992
4,1.0,0.3,70.0,0.031,0.79,0.594,0.994
5,1.0,0.35,70.0,0.027,0.73,0.548,0.995
6,1.0,0.39999999999999997,70.0,0.024,0.707,0.497,0.995
7,1.0,0.44999999999999996,70.0,0.022,0.641,0.46,0.996
8,1.0,0.49999999999999994,70.0,0.022,0.603,0.443,0.996
9,1.0,0.5499999999999999,70.0,0.022,0.644,0.452,0.996
10,1.0,0.6,70.0,0.022,0.609,0.444,0.996
11,1.0,0.65,70.0,0.02,0.578,0.413,0.997
12,1.0,0.7000000000000001,70.0,0.018,0.567,0.406,0.997
13,1.0,0.7500000000000001,70.0,0.02,0.582,0.426,0.997
14,1.0,0.8000000000000002,70.0,0.019,0.554,0.406,0.997
15,1.0,0.8500000000000002,70.0,0.019,0.564,0.408,0.997
16,1.0,0.9000000000000002,70.0,0.018,0.548,0.406,0.997
17,1.0,0.9500000000000003,70.0,0.018,0.546,0.405,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.551,0.39,0.997
19,2.0,0.1,69.0,0.039,1.424,0.893,0.977
20,2.0,0.15000000000000002,69.0,0.033,0.96,0.649,0.989
21,2.0,0.2,69.0,0.027,0.788,0.552,0.993
22,2.0,0.25,69.0,0.025,0.681,0.484,0.995
23,2.0,0.3,69.0,0.027,0.659,0.494,0.995
24,2.0,0.35,69.0,0.022,0.553,0.416,0.996
25,2.0,0.39999999999999997,69.0,0.02,0.503,0.379,0.997
26,2.0,0.44999999999999996,69.0,0.019,0.487,0.35,0.997
27,2.0,0.49999999999999994,69.0,0.021,0.512,0.38,0.997
28,2.0,0.5499999999999999,69.0,0.021,0.5,0.376,0.997
29,2.0,0.6,69.0,0.019,0.466,0.351,0.997
30,2.0,0.65,69.0,0.019,0.485,0.361,0.997
31,2.0,0.7000000000000001,69.0,0.017,0.451,0.323,0.998
32,2.0,0.7500000000000001,69.0,0.015,0.424,0.291,0.998
33,2.0,0.8000000000000002,69.0,0.016,0.449,0.304,0.998
34,2.0,0.8500000000000002,69.0,0.014,0.413,0.282,0.998
35,2.0,0.9000000000000002,69.0,0.013,0.403,0.27,0.998
36,2.0,0.9500000000000003,69.0,0.014,0.403,0.282,0.998
37,2.0,1.0000000000000002,69.0,0.012,0.387,0.261,0.998
38,3.0,0.1,69.0,0.054,1.897,1.299,0.96
39,3.0,0.15000000000000002,69.0,0.045,1.562,0.991,0.973
40,3.0,0.2,69.0,0.039,1.297,0.837,0.981
41,3.0,0.25,69.0,0.033,1.151,0.734,0.985
42,3.0,0.3,69.0,0.03,0.986,0.619,0.989
43,3.0,0.35,69.0,0.027,0.862,0.579,0.992
44,3.0,0.39999999999999997,69.0,0.025,0.705,0.506,0.995
45,3.0,0.44999999999999996,69.0,0.024,0.722,0.479,0.994
46,3.0,0.49999999999999994,69.0,0.021,0.704,0.439,0.995
47,3.0,0.5499999999999999,69.0,0.02,0.544,0.421,0.997
48,3.0,0.6,69.0,0.021,0.561,0.431,0.997
49,3.0,0.65,69.0,0.019,0.519,0.392,0.997
