,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.105,3.31,2.309,0.892
1,1.0,0.15000000000000002,70.0,0.069,2.005,1.414,0.96
2,1.0,0.2,70.0,0.058,1.467,1.074,0.979
3,1.0,0.25,70.0,0.056,1.354,0.907,0.982
4,1.0,0.3,70.0,0.042,1.048,0.729,0.989
5,1.0,0.35,70.0,0.033,0.928,0.638,0.991
6,1.0,0.39999999999999997,70.0,0.028,0.857,0.557,0.993
7,1.0,0.44999999999999996,70.0,0.027,0.804,0.546,0.994
8,1.0,0.49999999999999994,70.0,0.027,0.76,0.536,0.994
9,1.0,0.5499999999999999,70.0,0.027,0.734,0.544,0.995
10,1.0,0.6,70.0,0.022,0.595,0.446,0.996
11,1.0,0.65,70.0,0.023,0.644,0.48,0.996
12,1.0,0.7000000000000001,70.0,0.023,0.618,0.453,0.996
13,1.0,0.7500000000000001,70.0,0.022,0.597,0.437,0.996
14,1.0,0.8000000000000002,70.0,0.021,0.618,0.444,0.996
15,1.0,0.8500000000000002,70.0,0.02,0.561,0.417,0.997
16,1.0,0.9000000000000002,70.0,0.018,0.547,0.396,0.997
17,1.0,0.9500000000000003,70.0,0.018,0.561,0.407,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.524,0.389,0.997
19,2.0,0.1,69.0,0.071,2.15,1.324,0.947
20,2.0,0.15000000000000002,69.0,0.077,1.838,1.06,0.961
21,2.0,0.2,69.0,0.037,0.996,0.731,0.989
22,2.0,0.25,69.0,0.035,0.894,0.654,0.991
23,2.0,0.3,69.0,0.039,0.922,0.683,0.99
24,2.0,0.35,69.0,0.033,0.851,0.575,0.992
25,2.0,0.39999999999999997,69.0,0.032,0.799,0.543,0.993
26,2.0,0.44999999999999996,69.0,0.036,0.906,0.605,0.991
27,2.0,0.49999999999999994,69.0,0.027,0.664,0.457,0.995
28,2.0,0.5499999999999999,69.0,0.02,0.587,0.378,0.996
29,2.0,0.6,69.0,0.02,0.476,0.352,0.997
30,2.0,0.65,69.0,0.021,0.493,0.383,0.997
31,2.0,0.7000000000000001,69.0,0.018,0.485,0.353,0.997
32,2.0,0.7500000000000001,69.0,0.017,0.441,0.317,0.998
33,2.0,0.8000000000000002,69.0,0.017,0.447,0.321,0.998
34,2.0,0.8500000000000002,69.0,0.016,0.462,0.319,0.998
35,2.0,0.9000000000000002,69.0,0.015,0.427,0.292,0.998
36,2.0,0.9500000000000003,69.0,0.014,0.403,0.268,0.998
37,2.0,1.0000000000000002,69.0,0.013,0.382,0.268,0.998
38,3.0,0.1,69.0,0.053,1.793,1.336,0.964
39,3.0,0.15000000000000002,69.0,0.048,1.525,1.094,0.974
40,3.0,0.2,69.0,0.036,1.161,0.819,0.985
41,3.0,0.25,69.0,0.031,0.978,0.669,0.989
42,3.0,0.3,69.0,0.03,0.919,0.626,0.991
