,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.048,1.711,1.265,0.971
1,1.0,0.15000000000000002,70.0,0.048,1.457,1.089,0.979
2,1.0,0.2,70.0,0.043,1.238,0.922,0.985
3,1.0,0.25,70.0,0.044,1.138,0.86,0.987
4,1.0,0.3,70.0,0.037,0.995,0.753,0.99
5,1.0,0.35,70.0,0.033,0.968,0.705,0.991
6,1.0,0.39999999999999997,70.0,0.032,0.925,0.685,0.992
7,1.0,0.44999999999999996,70.0,0.029,0.861,0.628,0.993
8,1.0,0.49999999999999994,70.0,0.031,0.822,0.641,0.993
9,1.0,0.5499999999999999,70.0,0.027,0.772,0.578,0.994
10,1.0,0.6,70.0,0.026,0.779,0.572,0.994
11,1.0,0.65,70.0,0.024,0.679,0.518,0.995
12,1.0,0.7000000000000001,70.0,0.024,0.646,0.506,0.996
13,1.0,0.7500000000000001,70.0,0.022,0.682,0.503,0.995
14,1.0,0.8000000000000002,70.0,0.021,0.647,0.484,0.996
15,1.0,0.8500000000000002,70.0,0.02,0.629,0.469,0.996
16,1.0,0.9000000000000002,70.0,0.019,0.62,0.447,0.996
17,1.0,0.9500000000000003,70.0,0.02,0.642,0.46,0.996
18,1.0,1.0000000000000002,70.0,0.02,0.619,0.453,0.996
19,2.0,0.1,69.0,0.071,1.899,1.174,0.958
20,2.0,0.15000000000000002,69.0,0.037,1.131,0.799,0.985
21,2.0,0.2,69.0,0.03,0.947,0.629,0.99
22,2.0,0.25,69.0,0.028,0.907,0.567,0.991
23,2.0,0.3,69.0,0.025,0.841,0.528,0.992
24,2.0,0.35,69.0,0.027,0.812,0.553,0.992
25,2.0,0.39999999999999997,69.0,0.023,0.687,0.448,0.995
26,2.0,0.44999999999999996,69.0,0.02,0.617,0.373,0.996
27,2.0,0.49999999999999994,69.0,0.02,0.484,0.368,0.997
28,2.0,0.5499999999999999,69.0,0.019,0.448,0.345,0.998
29,2.0,0.6,69.0,0.02,0.485,0.364,0.997
30,2.0,0.65,69.0,0.02,0.471,0.357,0.997
31,2.0,0.7000000000000001,69.0,0.017,0.449,0.329,0.998
32,2.0,0.7500000000000001,69.0,0.017,0.45,0.321,0.998
33,2.0,0.8000000000000002,69.0,0.015,0.435,0.292,0.998
34,2.0,0.8500000000000002,69.0,0.017,0.423,0.315,0.998
35,2.0,0.9000000000000002,69.0,0.014,0.403,0.296,0.998
36,2.0,0.9500000000000003,69.0,0.014,0.403,0.284,0.998
37,2.0,1.0000000000000002,69.0,0.013,0.401,0.276,0.998
38,3.0,0.1,69.0,0.067,2.271,1.678,0.943
39,3.0,0.15000000000000002,69.0,0.053,1.7,1.272,0.968
40,3.0,0.2,69.0,0.048,1.402,1.04,0.978
41,3.0,0.25,69.0,0.037,1.056,0.778,0.988
42,3.0,0.3,69.0,0.032,0.883,0.657,0.991
43,3.0,0.35,69.0,0.029,0.813,0.597,0.993
44,3.0,0.39999999999999997,69.0,0.03,0.831,0.601,0.992
45,3.0,0.44999999999999996,69.0,0.025,0.755,0.528,0.994
46,3.0,0.49999999999999994,69.0,0.025,0.727,0.516,0.994
47,3.0,0.5499999999999999,69.0,0.023,0.659,0.475,0.995
48,3.0,0.6,69.0,0.021,0.631,0.451,0.996
49,3.0,0.65,69.0,0.022,0.621,0.448,0.996
50,3.0,0.7000000000000001,69.0,0.018,0.592,0.394,0.996
