,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.072,2.104,1.41,0.956
1,1.0,0.15000000000000002,70.0,0.075,2.051,1.217,0.958
2,1.0,0.2,70.0,0.075,2.015,1.135,0.96
3,1.0,0.25,70.0,0.038,1.023,0.745,0.99
4,1.0,0.3,70.0,0.034,0.92,0.689,0.992
5,1.0,0.35,70.0,0.034,0.867,0.656,0.993
6,1.0,0.39999999999999997,70.0,0.031,0.831,0.599,0.993
7,1.0,0.44999999999999996,70.0,0.026,0.755,0.532,0.994
8,1.0,0.49999999999999994,70.0,0.025,0.698,0.495,0.995
9,1.0,0.5499999999999999,70.0,0.024,0.721,0.488,0.995
10,1.0,0.6,70.0,0.024,0.633,0.476,0.996
11,1.0,0.65,70.0,0.019,0.562,0.413,0.997
12,1.0,0.7000000000000001,70.0,0.019,0.548,0.412,0.997
13,1.0,0.7500000000000001,70.0,0.017,0.534,0.382,0.997
14,1.0,0.8000000000000002,70.0,0.017,0.53,0.377,0.997
15,1.0,0.8500000000000002,70.0,0.018,0.563,0.396,0.997
16,1.0,0.9000000000000002,70.0,0.017,0.547,0.388,0.997
17,1.0,0.9500000000000003,70.0,0.017,0.543,0.384,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.539,0.384,0.997
19,2.0,0.1,69.0,0.05,2.004,1.101,0.954
20,2.0,0.15000000000000002,69.0,0.04,1.001,0.666,0.988
21,2.0,0.2,69.0,0.031,0.823,0.598,0.992
22,2.0,0.25,69.0,0.03,0.754,0.553,0.993
23,2.0,0.3,69.0,0.028,0.711,0.526,0.994
24,2.0,0.35,69.0,0.03,0.707,0.527,0.994
25,2.0,0.39999999999999997,69.0,0.029,0.666,0.515,0.995
26,2.0,0.44999999999999996,69.0,0.028,0.598,0.479,0.996
27,2.0,0.49999999999999994,69.0,0.032,0.676,0.532,0.995
28,2.0,0.5499999999999999,69.0,0.026,0.564,0.448,0.996
29,2.0,0.6,69.0,0.021,0.488,0.379,0.997
30,2.0,0.65,69.0,0.023,0.521,0.4,0.997
31,2.0,0.7000000000000001,69.0,0.02,0.48,0.368,0.997
32,2.0,0.7500000000000001,69.0,0.019,0.458,0.347,0.998
33,2.0,0.8000000000000002,69.0,0.016,0.457,0.312,0.998
34,2.0,0.8500000000000002,69.0,0.015,0.425,0.302,0.998
35,2.0,0.9000000000000002,69.0,0.014,0.392,0.278,0.998
36,2.0,0.9500000000000003,69.0,0.013,0.404,0.269,0.998
37,2.0,1.0000000000000002,69.0,0.014,0.406,0.288,0.998
38,3.0,0.1,69.0,0.057,1.905,1.4,0.96
39,3.0,0.15000000000000002,69.0,0.048,1.553,1.101,0.973
40,3.0,0.2,69.0,0.041,1.259,0.883,0.982
41,3.0,0.25,69.0,0.033,1.093,0.739,0.987
42,3.0,0.3,69.0,0.027,0.915,0.611,0.991
43,3.0,0.35,69.0,0.027,0.884,0.581,0.991
44,3.0,0.39999999999999997,69.0,0.026,0.762,0.534,0.994
45,3.0,0.44999999999999996,69.0,0.023,0.687,0.462,0.995
46,3.0,0.49999999999999994,69.0,0.022,0.686,0.439,0.995
47,3.0,0.5499999999999999,69.0,0.021,0.631,0.425,0.996
48,3.0,0.6,69.0,0.021,0.621,0.419,0.996
49,3.0,0.65,69.0,0.018,0.529,0.382,0.997
50,3.0,0.7000000000000001,69.0,0.019,0.513,0.395,0.997
51,3.0,0.7500000000000001,69.0,0.016,0.496,0.346,0.997
52,3.0,0.8000000000000002,69.0,0.017,0.506,0.359,0.997
53,3.0,0.8500000000000002,69.0,0.016,0.532,0.355,0.997
54,3.0,0.9000000000000002,69.0,0.015,0.496,0.335,0.997
55,3.0,0.9500000000000003,69.0,0.015,0.501,0.34,0.997
56,3.0,1.0000000000000002,69.0,0.014,0.488,0.33,0.997
57,4.0,0.1,69.0,0.062,2.375,1.495,0.944
58,4.0,0.15000000000000002,69.0,0.045,1.353,0.87,0.982
59,4.0,0.2,69.0,0.049,1.375,0.872,0.981
60,4.0,0.25,69.0,0.043,1.276,0.722,0.984
61,4.0,0.3,69.0,0.038,0.792,0.593,0.994
62,4.0,0.35,69.0,0.031,0.659,0.527,0.996
63,4.0,0.39999999999999997,69.0,0.028,0.607,0.482,0.996
64,4.0,0.44999999999999996,69.0,0.026,0.606,0.465,0.996
65,4.0,0.49999999999999994,69.0,0.022,0.524,0.395,0.997
66,4.0,0.5499999999999999,69.0,0.018,0.464,0.342,0.998
67,4.0,0.6,69.0,0.02,0.515,0.382,0.997
68,4.0,0.65,69.0,0.02,0.487,0.358,0.998
69,4.0,0.7000000000000001,69.0,0.018,0.457,0.32,0.998
70,4.0,0.7500000000000001,69.0,0.02,0.485,0.351,0.998
71,4.0,0.8000000000000002,69.0,0.018,0.442,0.318,0.998
72,4.0,0.8500000000000002,69.0,0.019,0.47,0.334,0.998
73,4.0,0.9000000000000002,69.0,0.016,0.414,0.295,0.998
74,4.0,0.9500000000000003,69.0,0.017,0.446,0.31,0.998
75,4.0,1.0000000000000002,69.0,0.018,0.44,0.314,0.998
76,5.0,0.1,69.0,0.054,1.97,1.369,0.958
77,5.0,0.15000000000000002,69.0,0.051,1.557,1.219,0.974
78,5.0,0.2,69.0,0.044,1.355,1.035,0.98
79,5.0,0.25,69.0,0.036,0.962,0.755,0.99
80,5.0,0.3,69.0,0.03,0.806,0.619,0.993
81,5.0,0.35,69.0,0.025,0.673,0.51,0.995
82,5.0,0.39999999999999997,69.0,0.024,0.641,0.494,0.996
83,5.0,0.44999999999999996,69.0,0.017,0.552,0.4,0.997
84,5.0,0.49999999999999994,69.0,0.019,0.592,0.431,0.996
85,5.0,0.5499999999999999,69.0,0.018,0.57,0.397,0.997
86,5.0,0.6,69.0,0.017,0.548,0.392,0.997
87,5.0,0.65,69.0,0.017,0.538,0.375,0.997
88,5.0,0.7000000000000001,69.0,0.015,0.515,0.347,0.997
89,5.0,0.7500000000000001,69.0,0.013,0.487,0.318,0.997
90,5.0,0.8000000000000002,69.0,0.015,0.51,0.353,0.997
91,5.0,0.8500000000000002,69.0,0.015,0.532,0.359,0.997
92,5.0,0.9000000000000002,69.0,0.016,0.526,0.375,0.997
93,5.0,0.9500000000000003,69.0,0.015,0.522,0.367,0.997
94,5.0,1.0000000000000002,69.0,0.015,0.527,0.36,0.997
95,6.0,0.1,69.0,0.05,2.01,1.243,0.96
96,6.0,0.15000000000000002,69.0,0.037,1.128,0.8,0.987
97,6.0,0.2,69.0,0.031,0.825,0.629,0.993
98,6.0,0.25,69.0,0.032,0.811,0.624,0.993
99,6.0,0.3,69.0,0.027,0.7,0.51,0.995
100,6.0,0.35,69.0,0.028,0.685,0.511,0.995
101,6.0,0.39999999999999997,69.0,0.028,0.682,0.509,0.995
102,6.0,0.44999999999999996,69.0,0.03,0.701,0.528,0.995
103,6.0,0.49999999999999994,69.0,0.027,0.678,0.481,0.995
104,6.0,0.5499999999999999,69.0,0.024,0.593,0.445,0.997
105,6.0,0.6,69.0,0.023,0.591,0.44,0.997
106,6.0,0.65,69.0,0.023,0.567,0.43,0.997
107,6.0,0.7000000000000001,69.0,0.02,0.54,0.378,0.997
108,6.0,0.7500000000000001,69.0,0.021,0.557,0.401,0.997
109,6.0,0.8000000000000002,69.0,0.02,0.525,0.385,0.997
110,6.0,0.8500000000000002,69.0,0.015,0.462,0.318,0.998
111,6.0,0.9000000000000002,69.0,0.016,0.466,0.33,0.998
112,6.0,0.9500000000000003,69.0,0.013,0.463,0.293,0.998
113,6.0,1.0000000000000002,69.0,0.013,0.444,0.298,0.998
114,7.0,0.1,69.0,0.081,1.99,1.345,0.953
115,7.0,0.15000000000000002,69.0,0.092,2.181,1.311,0.944
116,7.0,0.2,69.0,0.041,1.063,0.746,0.987
117,7.0,0.25,69.0,0.025,0.777,0.548,0.993
118,7.0,0.3,69.0,0.024,0.742,0.506,0.994
119,7.0,0.35,69.0,0.023,0.772,0.513,0.993
120,7.0,0.39999999999999997,69.0,0.023,0.718,0.503,0.994
121,7.0,0.44999999999999996,69.0,0.022,0.631,0.464,0.995
122,7.0,0.49999999999999994,69.0,0.019,0.59,0.411,0.996
123,7.0,0.5499999999999999,69.0,0.02,0.585,0.425,0.996
124,7.0,0.6,69.0,0.019,0.544,0.4,0.997
125,7.0,0.65,69.0,0.019,0.519,0.391,0.997
126,7.0,0.7000000000000001,69.0,0.018,0.481,0.373,0.997
127,7.0,0.7500000000000001,69.0,0.018,0.546,0.399,0.996
128,7.0,0.8000000000000002,69.0,0.016,0.533,0.36,0.997
129,7.0,0.8500000000000002,69.0,0.018,0.518,0.381,0.997
130,7.0,0.9000000000000002,69.0,0.016,0.508,0.352,0.997
131,7.0,0.9500000000000003,69.0,0.016,0.543,0.366,0.997
132,7.0,1.0000000000000002,69.0,0.016,0.504,0.356,0.997
133,8.0,0.1,69.0,0.053,1.527,1.089,0.98
134,8.0,0.15000000000000002,69.0,0.061,1.448,1.022,0.982
135,8.0,0.2,69.0,0.043,1.319,0.891,0.985
136,8.0,0.25,69.0,0.04,1.042,0.805,0.991
137,8.0,0.3,69.0,0.034,0.832,0.645,0.994
138,8.0,0.35,69.0,0.027,0.667,0.523,0.996
139,8.0,0.39999999999999997,69.0,0.026,0.622,0.491,0.997
140,8.0,0.44999999999999996,69.0,0.027,0.601,0.478,0.997
141,8.0,0.49999999999999994,69.0,0.023,0.591,0.432,0.997
142,8.0,0.5499999999999999,69.0,0.028,0.611,0.485,0.997
143,8.0,0.6,69.0,0.026,0.587,0.47,0.997
144,8.0,0.65,69.0,0.022,0.526,0.408,0.998
145,8.0,0.7000000000000001,69.0,0.023,0.565,0.422,0.997
146,8.0,0.7500000000000001,69.0,0.022,0.518,0.396,0.998
147,8.0,0.8000000000000002,69.0,0.022,0.527,0.395,0.998
148,8.0,0.8500000000000002,69.0,0.02,0.479,0.355,0.998
149,8.0,0.9000000000000002,69.0,0.02,0.515,0.386,0.998
150,8.0,0.9500000000000003,69.0,0.02,0.512,0.388,0.998
151,8.0,1.0000000000000002,69.0,0.018,0.486,0.35,0.998
152,9.0,0.1,69.0,0.081,2.174,1.311,0.947
153,9.0,0.15000000000000002,69.0,0.091,2.225,1.162,0.945
154,9.0,0.2,69.0,0.033,0.762,0.577,0.994
155,9.0,0.25,69.0,0.03,0.717,0.519,0.994
156,9.0,0.3,69.0,0.027,0.695,0.487,0.995
157,9.0,0.35,69.0,0.028,0.631,0.478,0.996
158,9.0,0.39999999999999997,69.0,0.022,0.55,0.395,0.997
159,9.0,0.44999999999999996,69.0,0.023,0.511,0.393,0.997
160,9.0,0.49999999999999994,69.0,0.02,0.449,0.339,0.998
161,9.0,0.5499999999999999,69.0,0.021,0.452,0.347,0.998
162,9.0,0.6,69.0,0.02,0.457,0.339,0.998
163,9.0,0.65,69.0,0.02,0.413,0.323,0.998
164,9.0,0.7000000000000001,69.0,0.021,0.449,0.33,0.998
165,9.0,0.7500000000000001,69.0,0.022,0.446,0.353,0.998
166,9.0,0.8000000000000002,69.0,0.021,0.428,0.333,0.998
167,9.0,0.8500000000000002,69.0,0.02,0.474,0.335,0.997
168,9.0,0.9000000000000002,69.0,0.019,0.439,0.317,0.998
169,9.0,0.9500000000000003,69.0,0.019,0.447,0.322,0.998
170,9.0,1.0000000000000002,69.0,0.017,0.417,0.302,0.998
171,10.0,0.1,69.0,0.055,1.869,1.378,0.966
172,10.0,0.15000000000000002,69.0,0.043,1.331,0.904,0.982
173,10.0,0.2,69.0,0.03,1.035,0.681,0.989
174,10.0,0.25,69.0,0.028,0.969,0.63,0.991
175,10.0,0.3,69.0,0.026,0.766,0.559,0.994
176,10.0,0.35,69.0,0.024,0.699,0.518,0.995
177,10.0,0.39999999999999997,69.0,0.019,0.519,0.391,0.997
178,10.0,0.44999999999999996,69.0,0.02,0.552,0.404,0.997
179,10.0,0.49999999999999994,69.0,0.02,0.493,0.379,0.998
180,10.0,0.5499999999999999,69.0,0.018,0.44,0.353,0.998
181,10.0,0.6,69.0,0.018,0.447,0.348,0.998
182,10.0,0.65,69.0,0.016,0.408,0.312,0.998
183,10.0,0.7000000000000001,69.0,0.014,0.39,0.299,0.998
184,10.0,0.7500000000000001,69.0,0.017,0.422,0.345,0.998
185,10.0,0.8000000000000002,69.0,0.014,0.379,0.29,0.999
186,10.0,0.8500000000000002,69.0,0.014,0.373,0.292,0.999
187,10.0,0.9000000000000002,69.0,0.014,0.385,0.301,0.999
188,10.0,0.9500000000000003,69.0,0.014,0.394,0.3,0.998
189,10.0,1.0000000000000002,69.0,0.014,0.399,0.302,0.998
