,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.063,2.258,1.535,0.95
1,1.0,0.15000000000000002,70.0,0.046,1.408,1.062,0.98
2,1.0,0.2,70.0,0.044,1.234,0.899,0.985
3,1.0,0.25,70.0,0.034,1.011,0.688,0.99
4,1.0,0.3,70.0,0.04,1.081,0.752,0.988
5,1.0,0.35,70.0,0.036,0.987,0.671,0.99
6,1.0,0.39999999999999997,70.0,0.036,0.807,0.641,0.994
7,1.0,0.44999999999999996,70.0,0.03,0.694,0.555,0.995
8,1.0,0.49999999999999994,70.0,0.028,0.68,0.529,0.995
9,1.0,0.5499999999999999,70.0,0.027,0.665,0.516,0.996
10,1.0,0.6,70.0,0.028,0.664,0.515,0.996
11,1.0,0.65,70.0,0.027,0.662,0.513,0.996
12,1.0,0.7000000000000001,70.0,0.027,0.635,0.49,0.996
13,1.0,0.7500000000000001,70.0,0.023,0.584,0.458,0.997
14,1.0,0.8000000000000002,70.0,0.02,0.552,0.412,0.997
15,1.0,0.8500000000000002,70.0,0.021,0.563,0.421,0.997
16,1.0,0.9000000000000002,70.0,0.019,0.558,0.411,0.997
17,1.0,0.9500000000000003,70.0,0.017,0.535,0.386,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.525,0.386,0.997
19,2.0,0.1,69.0,0.066,1.932,1.191,0.957
20,2.0,0.15000000000000002,69.0,0.063,1.789,0.869,0.963
21,2.0,0.2,69.0,0.041,1.111,0.679,0.986
22,2.0,0.25,69.0,0.038,0.922,0.631,0.99
23,2.0,0.3,69.0,0.033,0.852,0.546,0.992
24,2.0,0.35,69.0,0.037,0.898,0.569,0.991
25,2.0,0.39999999999999997,69.0,0.04,0.881,0.589,0.991
26,2.0,0.44999999999999996,69.0,0.041,0.87,0.589,0.991
27,2.0,0.49999999999999994,69.0,0.034,0.826,0.489,0.992
28,2.0,0.5499999999999999,69.0,0.033,0.827,0.467,0.992
29,2.0,0.6,69.0,0.031,0.792,0.444,0.993
30,2.0,0.65,69.0,0.031,0.784,0.452,0.993
31,2.0,0.7000000000000001,69.0,0.034,0.909,0.465,0.99
32,2.0,0.7500000000000001,69.0,0.031,0.868,0.437,0.991
33,2.0,0.8000000000000002,69.0,0.019,0.469,0.355,0.997
34,2.0,0.8500000000000002,69.0,0.018,0.464,0.347,0.998
35,2.0,0.9000000000000002,69.0,0.017,0.442,0.325,0.998
36,2.0,0.9500000000000003,69.0,0.016,0.435,0.315,0.998
37,2.0,1.0000000000000002,69.0,0.016,0.428,0.312,0.998
38,3.0,0.1,69.0,0.064,2.024,1.533,0.955
39,3.0,0.15000000000000002,69.0,0.053,1.653,1.244,0.97
40,3.0,0.2,69.0,0.045,1.434,1.024,0.977
41,3.0,0.25,69.0,0.036,1.193,0.819,0.984
42,3.0,0.3,69.0,0.038,1.187,0.82,0.984
43,3.0,0.35,69.0,0.03,0.915,0.639,0.991
44,3.0,0.39999999999999997,69.0,0.027,0.838,0.552,0.992
