,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.067,2.252,1.63,0.95
1,1.0,0.15000000000000002,70.0,0.046,1.278,0.97,0.984
2,1.0,0.2,70.0,0.044,1.103,0.876,0.988
3,1.0,0.25,70.0,0.038,0.975,0.754,0.991
4,1.0,0.3,70.0,0.034,0.842,0.639,0.993
5,1.0,0.35,70.0,0.034,0.841,0.639,0.993
6,1.0,0.39999999999999997,70.0,0.032,0.801,0.603,0.994
7,1.0,0.44999999999999996,70.0,0.03,0.73,0.575,0.995
8,1.0,0.49999999999999994,70.0,0.028,0.702,0.53,0.995
9,1.0,0.5499999999999999,70.0,0.026,0.675,0.513,0.996
10,1.0,0.6,70.0,0.025,0.649,0.503,0.996
11,1.0,0.65,70.0,0.025,0.649,0.493,0.996
12,1.0,0.7000000000000001,70.0,0.023,0.624,0.473,0.996
13,1.0,0.7500000000000001,70.0,0.022,0.626,0.466,0.996
14,1.0,0.8000000000000002,70.0,0.023,0.609,0.472,0.996
15,1.0,0.8500000000000002,70.0,0.021,0.609,0.45,0.996
16,1.0,0.9000000000000002,70.0,0.022,0.602,0.472,0.996
17,1.0,0.9500000000000003,70.0,0.019,0.563,0.41,0.997
18,1.0,1.0000000000000002,70.0,0.017,0.538,0.389,0.997
19,2.0,0.1,69.0,0.042,1.412,0.887,0.977
20,2.0,0.15000000000000002,69.0,0.042,1.031,0.74,0.988
21,2.0,0.2,69.0,0.05,1.124,0.847,0.985
22,2.0,0.25,69.0,0.037,0.86,0.668,0.991
23,2.0,0.3,69.0,0.024,0.638,0.463,0.995
24,2.0,0.35,69.0,0.028,0.633,0.5,0.995
25,2.0,0.39999999999999997,69.0,0.021,0.527,0.395,0.997
26,2.0,0.44999999999999996,69.0,0.022,0.541,0.404,0.997
27,2.0,0.49999999999999994,69.0,0.02,0.498,0.364,0.997
28,2.0,0.5499999999999999,69.0,0.024,0.547,0.415,0.997
29,2.0,0.6,69.0,0.021,0.523,0.381,0.997
30,2.0,0.65,69.0,0.019,0.464,0.336,0.998
31,2.0,0.7000000000000001,69.0,0.019,0.476,0.36,0.997
32,2.0,0.7500000000000001,69.0,0.017,0.463,0.332,0.998
33,2.0,0.8000000000000002,69.0,0.016,0.429,0.313,0.998
34,2.0,0.8500000000000002,69.0,0.017,0.459,0.333,0.998
35,2.0,0.9000000000000002,69.0,0.013,0.418,0.283,0.998
36,2.0,0.9500000000000003,69.0,0.013,0.399,0.276,0.998
37,2.0,1.0000000000000002,69.0,0.014,0.458,0.301,0.998
38,3.0,0.1,69.0,0.066,2.29,1.496,0.942
39,3.0,0.15000000000000002,69.0,0.053,1.826,1.255,0.963
40,3.0,0.2,69.0,0.046,1.41,0.972,0.978
41,3.0,0.25,69.0,0.045,1.264,0.932,0.982
42,3.0,0.3,69.0,0.041,1.143,0.823,0.986
43,3.0,0.35,69.0,0.035,0.849,0.634,0.992
44,3.0,0.39999999999999997,69.0,0.026,0.683,0.491,0.995
45,3.0,0.44999999999999996,69.0,0.023,0.681,0.48,0.995
46,3.0,0.49999999999999994,69.0,0.022,0.683,0.446,0.995
