,support,mape,rmse,mae,r2
train,4402.3,0.0894,0.022,0.017000000000000005,0.9442999999999999
cv,528.7,0.12990000000000004,0.034600000000000006,0.0252,0.8555999999999999
unobserved,588.0,0.1274,0.0352,0.0253,0.8577
