,support,mape,rmse,mae,r2
train,4402.3,0.089,0.0225,0.017000000000000005,0.9404
cv,528.7,0.13040000000000002,0.0342,0.0252,0.8581
unobserved,588.0,0.127,0.03530000000000001,0.0251,0.8587
