,support,mape,rmse,mae,r2
train,4402.3,0.08889999999999999,0.022,0.016600000000000004,0.9443999999999999
cv,528.7,0.12940000000000002,0.0345,0.0253,0.8554999999999999
unobserved,588.0,0.12810000000000002,0.035300000000000005,0.0253,0.858
