,support,mape,rmse,mae,r2
train,647.5,0.053000000000000005,2.2754,1.4492,0.9799999999999999
cv,92.7,0.1226,5.4517,3.6775000000000007,0.8903000000000001
unobserved,103.0,0.12150000000000001,5.6833,3.7277,0.8815000000000002
