,support,mape,rmse,mae,r2
train,590.9,0.014500000000000002,0.5138,0.2964,0.9974000000000001
cv,69.1,0.022099999999999998,0.7844,0.4600000000000001,0.9932000000000001
unobserved,77.0,0.0269,0.8411000000000002,0.5263,0.994
