,support,mape,rmse,mae,r2
train,14211.4,0.1661,42204.7024,29077.9853,0.8760999999999999
cv,1857.6,0.1827,48179.701100000006,32416.040900000004,0.8244
unobserved,2064.0,0.1814,46210.6942,31584.496399999996,0.8446000000000001
