,support,mape,rmse,mae,r2
train,946.6,0.0257,11012.6828,4603.8949,0.9789000000000001
cv,131.4,0.0945,27941.6352,16470.8002,0.8722999999999999
unobserved,146.0,0.09319999999999999,35967.2397,18083.483200000002,0.8114000000000001
