,support,mape,rmse,mae,r2
train,152537.4,0.6039999999999999,1771.8401999999999,1159.2752999999998,0.6273
cv,16948.6,0.6137,1893.9047000000003,1193.6671000000001,0.5734999999999999
unobserved,18832.0,0.6073,1957.7544000000003,1206.369,0.5513000000000001
