,support,mape,rmse,mae,r2
train,152537.4,0.6037,1771.4306000000001,1158.8183999999999,0.6274
cv,16948.6,0.6134999999999999,1890.8679,1193.6813000000002,0.575
unobserved,18832.0,0.6053999999999999,1957.6082,1206.4852,0.5512
