,support,mape,rmse,mae,r2
train,405.0,1.5102424200941856e+16,31.5742,9.871500000000001,0.48460000000000003
cv,46.5,2.709672023997526e+16,36.256699999999995,17.470599999999997,-1.5082
unobserved,52.0,1.37341274637252e+16,151.4645,38.213,-0.0020999999999999994
