,support,mape,rmse,mae,r2
train,356.1,1.6643665587180972e+16,33.015,10.735399999999998,0.49770000000000003
cv,46.5,3.026246470960532e+16,37.1372,18.6617,-1.9080000000000001
unobserved,52.0,1.8129866743375948e+16,151.66,40.6926,-0.004700000000000001
