,support,mape,rmse,mae,r2
train,335.5,1.677220587730778e+16,32.6157,10.550899999999999,0.4981999999999999
cv,46.5,3.1476781144093236e+16,37.664,19.040699999999998,-1.8989
unobserved,52.0,2.0754516743528844e+16,151.73399999999998,42.0153,-0.005599999999999999
